Keuwl Accelerometer Data File
2019-05-06 18-33-32

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
365.6461792,-2.166753,-13.843274,1.735796,14.118925,82.938126,261.104218
365.6566467,-0.298078,-12.715605,1.121683,12.768462,84.960182,268.657135
365.6665955,0.420182,-12.082339,1.799243,12.222796,81.535080,271.991760
365.6760864,0.730232,-11.840525,2.240973,12.072830,79.302650,273.529083
365.6859131,1.735796,-11.401189,1.748964,11.664432,81.376556,278.656647
365.6961975,3.462016,-10.603919,1.306037,11.230956,83.322021,288.081055
365.7062073,4.612430,-10.158598,1.789666,11.299315,80.886711,294.420044
365.7161865,4.891354,-10.363302,10.236409,15.365788,48.226940,295.266754
365.7251892,4.891354,-10.363302,10.236409,15.365788,48.226940,295.266754
365.7268677,3.779247,-10.097546,10.236409,14.866983,46.485905,290.519562
365.7364502,3.845088,-10.718841,8.196549,14.030741,54.254562,289.734039
365.7460938,5.269638,-11.240777,2.827552,12.732604,77.169250,295.117035
365.7562561,6.376956,-10.376471,-2.139219,12.365799,99.961990,301.573181
365.7667236,6.400898,-8.488642,-6.057330,12.236004,119.672485,307.018280
365.7768860,5.260061,-6.865374,-9.010578,12.489681,136.173645,307.458344
365.7861938,3.332729,-6.470330,-11.030087,13.214957,146.581177,297.252014
365.7961731,1.256956,-6.470330,-11.287464,13.071035,149.717300,280.993622
365.8058472,1.256956,-7.265205,-9.592369,12.098623,142.452469,279.815613
365.8169250,-1.023521,-9.779117,-7.107188,12.132222,125.860298,264.024963
365.8259583,-1.023521,-9.779117,-4.789600,10.937046,115.971535,264.024963
365.8359985,-1.322796,-10.609905,-2.970007,11.096884,105.524078,262.893280
365.8460999,-1.187524,-10.864887,-2.970007,11.325941,105.202454,263.762360
365.8560486,-0.858321,-10.711658,-1.692701,10.878491,98.951637,265.418701
365.8664551,-0.852336,-11.162966,-0.009577,11.195462,90.049011,265.633728
365.8761292,-1.505953,-12.631808,-0.009577,12.721264,90.043137,263.201324
365.8859558,-1.954866,-13.919888,0.697910,14.073801,87.157578,262.005829
365.8960266,-1.410185,-14.173674,0.705092,14.261094,87.166046,264.318146
365.9061279,-0.360327,-13.712790,-0.010774,13.717528,90.044998,268.494812
365.9160156,0.647632,-13.028049,-1.922544,13.185055,98.384323,272.845856
365.9267883,1.630451,-12.690466,-12.849681,18.133411,135.122665,277.321167
365.9361572,2.036268,-12.909535,-12.849681,18.328033,134.514877,278.963623
365.9459534,2.607286,-12.618640,-17.075447,21.391562,142.961685,281.674255
365.9564209,2.498349,-13.500903,-17.240646,22.039873,141.466858,280.484009
365.9660950,2.369063,-14.911088,-14.445415,20.895527,133.734390,279.027649
365.9761353,2.602497,-16.784552,-10.696096,20.072386,122.199997,278.813721
365.9861755,3.817555,-20.910957,-2.989161,21.465715,98.004608,280.346130
365.9958191,3.817555,-20.910957,-2.989161,21.465715,98.004608,280.346130
365.9973450,3.817555,-20.910957,-2.989161,21.465715,98.004608,280.346130
366.0059814,4.266468,-22.082920,1.164779,22.521431,87.035416,280.934937
366.0160217,4.078523,-23.325510,6.083666,24.448410,75.591301,279.918030
366.0258484,3.453636,-24.292768,10.605117,26.730782,66.625587,278.091370
366.0361328,1.772906,-25.462336,13.508086,28.878056,62.110813,273.983002
366.0461731,-1.407791,-26.793510,14.975732,30.726969,60.831432,266.992310
366.0558167,-4.531027,-27.059267,15.334862,31.430750,60.797771,260.494110
366.0658264,-5.847837,-24.728512,15.330073,29.676720,58.897614,256.695038
366.0758362,-6.313510,-21.386208,15.677233,27.258135,54.890591,253.552658
366.0860291,-6.490681,-17.991228,15.735890,24.767548,50.554565,250.162125
366.0963745,-5.923255,-14.647726,13.128605,20.542665,50.276031,247.982544
366.1061707,-4.744111,-12.261904,8.479065,15.644661,57.181595,248.848633
366.1158142,-3.499126,-11.255142,0.387861,11.792902,88.115242,252.729980
366.1258240,-2.947262,-9.743204,-7.122750,12.423765,124.981827,253.169739
366.1358643,-3.950433,-8.631097,-13.062764,16.147369,143.995575,245.406540
366.1458130,-2.959233,-8.698134,-11.156980,14.453124,140.528641,251.210938
366.1560364,-0.905008,-9.327810,-1.527501,9.495280,99.257370,264.458374
366.1659546,0.751779,-7.542933,9.381680,12.061381,38.937866,275.691681
366.1759644,2.081758,-3.402161,12.078748,12.720243,18.273794,301.462158
366.1859741,2.456451,0.329203,8.690952,9.037432,15.916630,7.633049
366.1957703,1.601721,2.922123,7.017405,7.768416,25.401363,61.271267
366.2057495,-0.037110,4.035427,7.218518,8.270009,29.207884,90.526878
366.2158508,-1.707066,4.274847,8.724471,9.864319,27.816406,111.768204
366.2260742,-2.412158,4.683059,10.316615,11.583699,27.049379,117.252174
366.2359619,-3.123236,5.021838,11.097125,12.574564,28.053873,121.878754
366.2459412,-4.079720,4.897339,10.766725,12.512011,30.625980,129.795929
366.2559204,-4.982334,3.675100,10.879252,12.517513,29.643171,143.586548
366.2657471,-5.106832,1.963245,10.591949,11.921554,27.318329,158.971481
366.2761536,-4.677073,-0.141258,9.082404,10.216899,27.257277,181.729935
366.2861328,-2.790442,-6.069301,-0.144849,6.681614,91.242203,245.308762
366.2957153,-2.790442,-6.069301,-0.144849,6.681614,91.242203,245.308762
366.2973633,-2.790442,-6.069301,-0.144849,6.681614,91.242203,245.308762
366.3059692,-1.358709,-16.209942,-19.683929,25.535572,140.429703,265.208710
366.3160095,0.189142,-25.049335,-22.173899,33.454250,131.514725,270.432617
366.3261108,-0.575805,-29.971813,-20.110098,36.097881,123.855415,268.899384
366.3362122,-0.235829,-27.333405,-18.634071,33.081703,124.282539,269.505676
366.3458557,0.822408,-19.487604,-17.155653,25.976133,131.333374,272.416534
366.3559875,1.417367,-11.562798,-13.745112,18.017639,139.717850,276.988464
366.3653564,2.282871,-6.057330,-8.593987,10.759152,143.011917,290.650299
366.3754272,2.361880,-3.161543,-3.022680,4.970958,127.449921,306.762146
366.3854065,2.122460,-2.227805,7.100005,7.738089,23.430967,313.612823
366.3955078,1.052252,-3.877410,16.935387,17.405426,13.345796,285.183258
366.4053650,-1.189918,-7.661446,17.626112,19.255999,23.743532,261.171783
366.4154358,-3.960010,-12.433089,16.294937,20.875544,38.686707,252.333023
366.4256592,-6.242881,-18.751389,10.117896,22.202702,62.889656,251.585907
366.4355469,-6.939594,-23.056162,-3.277662,24.299952,97.751884,253.248917
366.4454651,-6.035782,-20.350714,-6.021417,22.064444,105.836990,253.480270
366.4553223,-4.938041,-14.385561,-6.117185,16.393553,111.909760,251.054520
366.4655457,-5.011064,-9.598354,-4.491522,11.722326,112.529533,242.432053
366.4754944,-6.172252,-7.635109,-1.023521,9.871129,95.951599,231.047791
366.4853210,-5.990293,-6.691794,2.340332,9.281211,75.394745,228.166046
366.4954834,-4.905719,-5.758055,3.900155,8.510728,62.724899,229.569839
366.5057983,-3.327940,-5.212177,3.914520,7.318842,57.665916,237.442032
366.5156860,-1.968034,-5.486313,4.559757,7.400282,51.963749,250.266235
366.5256653,-1.194707,-7.110779,6.259640,9.548487,49.037601,260.462616
366.5360413,-0.962469,-9.804255,6.956353,12.059876,54.772957,264.393311
366.5460510,-0.292093,-12.604275,6.015432,13.969197,64.493011,268.672455
366.5545044,-0.292093,-12.604275,6.015432,13.969197,64.493011,268.672455
366.5557251,0.895431,-14.565126,4.352659,15.227946,73.391319,273.517975
366.5657349,1.199495,-15.054740,3.767276,15.565229,75.993523,274.555450
366.5767822,1.074997,-14.939818,3.685874,15.425286,76.175415,274.115631
366.5854797,1.529895,-13.491326,3.610456,14.049622,75.109123,276.469604
366.5958557,2.433706,-11.056423,3.157952,11.753301,74.413887,282.413818
366.6061401,2.858677,-8.719683,2.833538,9.603845,72.839943,288.151306
366.6159363,3.001132,-6.659472,3.022680,7.905185,67.519646,294.259003
366.6266174,2.342726,-5.070919,5.829881,8.074039,43.775784,294.796570
366.6360168,1.277307,-6.455965,4.396951,7.914807,56.252438,281.191376
366.6461792,0.767342,-9.154230,0.741005,9.216172,85.388283,274.791534
366.6561890,1.157596,-10.454282,-3.301604,11.024183,107.426819,276.318573
366.6658630,1.485602,-10.188525,-6.361394,12.102908,121.709229,278.295898
366.6760254,0.809240,-9.373300,-7.411252,11.976655,128.229156,274.934387
366.6861267,-0.222661,-8.419210,-7.137115,11.039524,130.278656,268.485077
366.6961975,-0.945710,-7.377733,-6.236896,9.706913,129.980057,262.695404
366.7061768,-0.952892,-6.594829,-3.876213,7.708748,120.187607,261.778198
366.7148743,-0.952892,-6.594829,-3.876213,7.708748,120.187607,261.778198
366.7164001,-0.952892,-6.594829,-3.876213,7.708748,120.187607,261.778198
366.7265015,-0.671574,-7.349002,-3.060987,7.989273,112.528137,264.778656
366.7360840,-0.563834,-8.534132,-2.296039,8.855570,105.027122,266.220062
366.7462463,-0.435745,-9.064447,-1.493982,9.197068,99.348618,267.247803
366.7563477,-0.343568,-9.169792,-0.605733,9.196198,93.776680,267.854279
366.7661133,-0.452504,-9.471462,0.423774,9.491730,87.441086,267.264740
366.7759705,-0.752976,-10.011354,1.680730,10.179344,80.496269,265.698761
366.7863770,-1.054646,-10.180145,2.893393,10.635758,74.214073,264.085358
366.7961121,-0.818817,-10.190920,2.742558,10.585222,74.983742,265.406281
366.8061218,0.347159,-10.559627,0.980426,10.610724,84.698334,271.882996
366.8158264,2.064999,-11.154586,-1.175553,11.404864,95.916252,280.488159
366.8258667,3.816358,-11.621455,-3.890578,12.835864,107.644020,288.179596
366.8364868,5.366603,-12.204443,-8.938752,16.051485,123.840309,293.736298
366.8461609,6.549339,-13.028049,-15.239094,21.091560,136.263016,296.689178
366.8561707,7.121553,-14.312538,-18.188751,24.215614,138.687195,296.453766
366.8659668,5.617994,-17.140089,-17.043125,24.815573,133.376663,288.147552
366.8759460,4.533421,-19.688717,-12.926295,23.985134,122.610794,282.966614
366.8864441,4.884171,-21.101297,-8.815451,23.384439,112.146698,283.032349
366.8958740,5.606023,-21.519085,-5.963956,23.023190,105.013184,284.601807
366.9061584,6.149507,-22.433670,-3.050213,23.460388,97.470482,285.329346
366.9166870,6.533776,-24.384945,0.214281,25.246023,89.513687,284.999664
366.9259949,6.355408,-27.351360,3.611653,28.311344,82.670853,283.081207
366.9360657,4.893748,-30.393194,7.706935,31.734711,75.944893,279.146942
366.9460449,2.302025,-30.393194,11.911154,32.724930,68.655304,274.331390
366.9561462,-1.349133,-32.552765,15.453375,36.059803,64.624519,267.626770
366.9659729,-1.349133,-32.933441,17.445351,37.293056,62.109009,267.654175
366.9757996,-3.462016,-29.507339,17.445351,34.452995,59.578842,263.308228
366.9858398,-3.529053,-24.131159,18.219875,30.442255,53.237022,261.679779
366.9958191,-3.594894,-19.413385,18.847157,27.295019,46.330456,259.509033
367.0061340,-3.834314,-15.654488,13.399150,20.959538,50.261364,256.237274
367.0158386,-2.699462,-12.640188,13.399150,18.617161,43.968601,257.944916
367.0259705,-1.399411,-10.752359,8.194156,13.591018,52.921429,262.584686
367.0360413,-1.419762,-9.704897,-2.637213,10.156557,105.049667,261.677063
367.0458679,-5.088876,-9.962274,-19.217060,22.235983,149.795181,242.941391
367.0562134,-3.948039,-10.876859,-19.229031,22.442118,148.962250,250.050323
367.0661316,-1.244985,-12.332533,-8.313866,14.925204,123.851021,264.235443
367.0760193,0.101754,-10.421960,7.908048,13.082997,52.810558,270.559387
367.0858765,0.683545,-5.787982,13.409924,14.621696,23.490671,276.735260
367.0961609,0.424971,-1.492785,11.474212,11.578711,7.703547,285.890778
367.1061096,-0.711078,1.260547,9.302670,9.414578,8.842979,119.427460
367.1171875,-2.671929,2.687491,12.199655,12.774716,17.256872,134.833633
367.1263428,-4.204218,3.701436,12.199655,13.424145,24.662083,138.638992
367.1359253,-4.768053,4.507085,11.846510,13.542080,28.979570,136.611664
367.1459656,-5.106832,4.253299,10.722432,12.615104,31.791828,140.210281
367.1561584,-5.074511,3.465607,9.334992,11.176008,33.355965,145.669113
367.1658325,-4.938041,2.410961,8.256405,9.917923,33.646366,153.976410
367.1760254,-4.876989,1.310825,7.272388,8.853864,34.776817,164.955719
367.1864624,-5.003881,0.276530,6.670246,8.343110,36.918419,176.836868
367.1960144,-4.588488,-1.022324,4.988319,6.854393,43.301472,192.560455
367.2060242,-2.759317,-2.274492,2.115277,4.154701,59.394196,219.498581
367.2161255,-0.083797,-3.476381,-3.706224,5.082159,136.824539,268.619171
367.2259521,3.022680,-6.836643,-15.871163,17.543379,154.780365,293.851624
367.2364502,9.143456,-13.190854,-19.399019,25.177835,140.397018,304.728394
367.2459412,6.816292,-22.425291,-20.146009,30.906590,130.680130,286.906952
367.2561035,2.015918,-24.941597,-22.032640,33.340431,131.363846,274.620911
367.2660828,-0.536301,-19.768923,-21.071369,28.898106,136.816101,268.446045
367.2760010,0.408211,-12.586318,-18.247408,22.170925,145.389587,271.857605
367.2860413,2.070984,-6.773197,-10.678140,12.813581,146.443954,287.001617
367.2959900,1.249773,-4.091691,0.829591,4.357991,79.026154,286.984863
367.3061829,-2.190695,-4.669890,11.987768,13.050426,23.281658,244.868240
367.3161926,-6.314707,-8.352173,17.822437,20.670597,30.434139,232.908691
367.3313904,-13.415909,-26.877308,-18.668787,35.368065,121.859833,243.473755
367.3359985,-13.415909,-26.877308,-18.668787,35.368065,121.859833,243.473755
367.3460693,-15.264233,-28.157009,-9.071630,33.288261,105.814125,241.537384
367.3562317,-9.753978,-19.006371,5.403713,22.035933,75.805000,242.833328
367.3677368,-5.031415,-9.921572,10.741586,15.463970,46.003040,243.109573
367.3814697,-1.903390,-3.904943,12.911930,13.623120,18.595163,244.013962
367.3862305,-1.903390,-3.904943,12.911930,13.623120,18.595163,244.013962
367.3963928,-1.889025,-5.291186,13.016078,14.176860,23.347031,250.352753
367.4060059,-1.174356,-6.433220,11.513716,13.241264,29.595591,259.654816
367.4161682,0.058658,-7.516596,9.665392,12.244283,37.872391,270.447113
367.4261780,0.569820,-9.373300,8.842984,12.898907,46.720276,273.478821
367.4358215,-0.641646,-12.980165,8.871715,15.735428,55.680645,267.170013
367.4460754,-2.256535,-17.146076,9.795877,19.875589,60.471287,262.502594
367.4558411,-2.767697,-18.582596,9.269152,20.949707,63.739838,261.528625
367.4659729,-3.016694,-18.400637,7.513005,20.102962,68.054390,260.689453
367.4758606,-1.537078,-17.262194,3.354277,17.652113,79.045975,264.911621
367.4854736,-0.043096,-15.265430,0.621295,15.278130,87.669388,269.838257
367.4952698,0.314838,-13.697227,0.621295,13.714925,87.403572,271.316742
367.5054626,0.403423,-12.381614,-0.470461,12.397114,92.174850,271.866180
367.5153503,1.155202,-10.797850,-1.389834,10.948046,97.293274,276.106537
367.5255737,2.487576,-9.186552,-1.980005,9.721172,101.752220,285.151459
367.5355530,3.779247,-7.292738,-1.221043,8.304076,98.455505,297.394135
367.5453186,4.028244,-6.387730,0.509965,7.569010,86.136749,302.236450
367.5556335,2.632425,-7.111976,3.084929,8.186980,67.863823,290.311523
367.5661926,0.975637,-9.138668,2.570175,9.543214,74.376213,276.093781
367.5756226,1.806425,-9.897630,-1.041478,10.114886,95.909927,280.343262
367.5855713,3.116054,-8.902839,-4.326323,10.377254,114.639305,289.290405
367.5959167,3.019088,-7.455544,-5.400122,9.688207,123.875580,292.045258
367.6054077,1.918953,-6.523003,-4.702212,8.266967,124.666267,286.392944
367.6155701,0.800860,-5.912481,-3.482366,6.908378,120.270210,277.713898
367.6257629,0.076614,-5.606023,-2.451663,6.119152,113.619072,270.782990
367.6357727,-0.599748,-6.999449,-1.040281,7.101701,98.423180,265.102570
367.6445313,-0.599748,-6.999449,-1.040281,7.101701,98.423180,265.102570
367.6457520,-0.599748,-6.999449,-1.040281,7.101701,98.423180,265.102570
367.6559753,-0.784101,-8.374918,-0.764947,8.446254,95.196198,264.651276
367.6653748,-1.061828,-9.982624,-0.711078,10.064090,94.051605,263.928406
367.6753845,-1.159991,-10.917560,-0.787692,11.007232,94.103668,263.935089
367.6855469,-1.405396,-11.261127,-0.885855,11.383008,94.463417,262.886230
367.6961365,-2.164358,-12.200851,-1.055843,12.436238,94.870300,259.940704
367.7059631,-2.375048,-13.444639,-1.349133,13.719305,95.643486,259.981842
367.7160645,-1.859098,-14.033613,-1.807622,14.271161,97.276779,262.453705
367.7264404,-0.877475,-13.990518,-3.151967,14.368000,102.672272,266.411163
367.7358398,0.077812,-13.837289,-5.257667,14.802692,110.804672,270.322174
367.7458801,1.039083,-14.068329,-8.165425,16.299440,120.063766,274.224182
367.7561035,1.776498,-14.674062,-11.905168,18.979385,128.848877,276.902863
367.7659302,2.512715,-14.189237,-14.829685,20.677711,135.822327,280.042175
367.7760620,2.728193,-13.961787,-15.756242,21.228134,137.922058,281.056519
367.7861023,2.709039,-14.672865,-14.589068,20.867985,134.355835,280.460663
367.7959290,2.874239,-15.908273,-10.881647,19.487038,123.945518,280.241486
367.8061829,3.422511,-17.906235,-7.416040,19.681068,112.136276,280.820740
367.8159485,5.115212,-21.016302,-4.873397,22.172064,102.697227,283.679382
367.8262329,7.187394,-24.179043,-2.717419,25.370634,96.148682,286.554962
367.8359375,8.410830,-26.272772,0.216675,27.587090,89.549980,287.751678
367.8463440,8.781932,-27.217285,3.786430,28.848570,82.458061,287.882813
367.8560486,7.990648,-28.036102,6.964733,29.973003,76.563538,285.908234
367.8659973,5.555745,-29.097931,9.832987,31.212875,71.637383,280.809540
367.8759460,1.152808,-30.704439,13.335704,33.495262,66.538231,272.150177
367.8858948,-2.719813,-30.696060,14.808138,34.189568,64.334358,264.936554
367.8960266,-4.547786,-27.272352,16.251841,32.071575,59.553303,260.532776
367.9058838,-5.105635,-22.682667,17.753006,29.253036,52.635941,257.314728
367.9159546,-5.525817,-17.909826,16.311697,24.846891,48.967392,252.853149
367.9261780,-7.182605,-14.841657,13.952210,21.599277,49.762512,244.175385
367.9367371,-7.870938,-13.235147,-1.825579,15.506563,96.761078,239.260056
367.9460144,-7.602787,-13.255498,-11.817780,19.317621,127.716988,240.163254
367.9559631,-6.029797,-13.321339,-13.971364,20.224133,133.695557,245.646500
367.9667969,-3.603274,-13.860034,-6.915652,15.903156,115.776405,255.427078
367.9760132,-0.909797,-13.004107,3.180697,13.418322,76.288017,265.997986
367.9862366,1.210269,-10.061633,8.470686,13.208094,50.109276,276.858887
367.9962769,3.230975,-6.433220,8.852561,11.410231,39.118370,296.667297
368.0061340,3.315969,-3.659537,9.712079,10.895519,26.952465,312.180267
368.0177307,1.710657,-1.282095,10.943896,11.150739,11.052982,323.149353
368.0261230,-0.193930,0.918176,12.603078,12.637968,4.258460,101.926300
368.0360107,-2.104503,2.646790,14.334085,14.727540,13.273686,128.488754
368.0464172,-3.655946,4.346673,14.925453,15.969617,20.833868,130.066879
368.0559998,-5.082890,5.445612,14.417883,16.228550,27.323746,133.026855
368.0662842,-5.981913,5.561730,12.850878,15.226989,32.439964,137.084610
368.0760498,-5.798757,5.227739,11.427525,13.839911,34.341137,137.964462
368.0865784,-4.933253,4.545392,10.120291,12.141576,33.537575,137.343201
